,path,emotion
2977,data/training\Actor_23\03-02-05-02-02-02-23_angry.wav,angry
2978,data/training\Actor_23\23_01_01_01_dogs-sitting_angry.wav,angry
2979,data/training\Actor_23\23_01_01_01_kids-talking_angry.wav,angry
2980,data/training\Actor_23\23_01_01_02_dogs-sitting_angry.wav,angry
2981,data/training\Actor_23\23_01_01_02_kids-talking_angry.wav,angry
2982,data/training\Actor_23\23_01_02_01_dogs-sitting_angry.wav,angry
2983,data/training\Actor_23\23_01_02_01_kids-talking_angry.wav,angry
2984,data/training\Actor_23\23_01_02_02_dogs-sitting_angry.wav,angry
2985,data/training\Actor_23\23_01_02_02_kids-talking_angry.wav,angry
2986,data/training\Actor_24\03-02-05-01-01-01-24_angry.wav,angry
2987,data/training\Actor_24\03-02-05-01-01-02-24_angry.wav,angry
2988,data/training\Actor_24\03-02-05-01-02-01-24_angry.wav,angry
2989,data/training\Actor_24\03-02-05-01-02-02-24_angry.wav,angry
2990,data/training\Actor_24\03-02-05-02-01-01-24_angry.wav,angry
2991,data/training\Actor_24\03-02-05-02-01-02-24_angry.wav,angry
2992,data/training\Actor_24\03-02-05-02-02-01-24_angry.wav,angry
2993,data/training\Actor_24\03-02-05-02-02-02-24_angry.wav,angry
2994,data/training\Actor_24\24_01_01_01_dogs-sitting_angry.wav,angry
2995,data/training\Actor_24\24_01_01_01_kids-talking_angry.wav,angry
2996,data/training\Actor_24\24_01_01_02_dogs-sitting_angry.wav,angry
2997,data/training\Actor_24\24_01_01_02_kids-talking_angry.wav,angry
2998,data/training\Actor_24\24_01_02_01_dogs-sitting_angry.wav,angry
2999,data/training\Actor_24\24_01_02_01_kids-talking_angry.wav,angry
3000,data/training\Actor_24\24_01_02_02_dogs-sitting_angry.wav,angry
3001,data/training\Actor_24\24_01_02_02_kids-talking_angry.wav,angry
3002,data/training\Actor_24\24_02_01_01_dogs-sitting_angry.wav,angry
3003,data/training\Actor_24\24_02_01_01_kids-talking_angry.wav,angry
3004,data/training\Actor_24\24_02_01_02_dogs-sitting_angry.wav,angry
3005,data/training\Actor_24\24_02_01_02_kids-talking_angry.wav,angry
3006,data/training\Actor_24\24_02_02_01_dogs-sitting_angry.wav,angry
3007,data/training\Actor_24\24_02_02_01_kids-talking_angry.wav,angry
3008,data/training\Actor_24\24_02_02_02_dogs-sitting_angry.wav,angry
3009,data/training\Actor_24\24_02_02_02_kids-talking_angry.wav,angry
3010,data/training\Actor_25\25_01_01_01_fat_angry.wav,angry
3011,data/training\Actor_25\25_01_01_01_fit_angry.wav,angry
3012,data/training\Actor_25\25_01_01_01_five_angry.wav,angry
3013,data/training\Actor_25\25_01_01_01_food_angry.wav,angry
3014,data/training\Actor_25\25_01_01_01_gap_angry.wav,angry
3015,data/training\Actor_25\25_01_01_01_gas_angry.wav,angry
3016,data/training\Actor_25\25_01_01_01_gaze_angry.wav,angry
3017,data/training\Actor_25\25_01_01_01_germ_angry.wav,angry
3018,data/training\Actor_25\25_01_01_01_get_angry.wav,angry
3019,data/training\Actor_25\25_01_01_01_gin_angry.wav,angry
3020,data/training\Actor_25\25_01_01_01_goal_angry.wav,angry
3021,data/training\Actor_25\25_01_01_01_good_angry.wav,angry
3022,data/training\Actor_25\25_01_01_01_goose_angry.wav,angry
3023,data/training\Actor_25\25_01_01_01_gun_angry.wav,angry
3024,data/training\Actor_25\25_01_01_01_half_angry.wav,angry
3025,data/training\Actor_25\25_01_01_01_hall_angry.wav,angry
3026,data/training\Actor_25\25_01_01_01_hash_angry.wav,angry
3027,data/training\Actor_25\25_01_01_01_hate_angry.wav,angry
3028,data/training\Actor_25\25_01_01_01_have_angry.wav,angry
3029,data/training\Actor_25\25_01_01_01_haze_angry.wav,angry
3030,data/training\Actor_25\25_01_01_01_hire_angry.wav,angry
3031,data/training\Actor_25\25_01_01_01_hit_angry.wav,angry
3032,data/training\Actor_25\25_01_01_01_hole_angry.wav,angry
3033,data/training\Actor_25\25_01_01_01_home_angry.wav,angry
3034,data/training\Actor_25\25_01_01_01_hurl_angry.wav,angry
3035,data/training\Actor_25\25_01_01_01_hush_angry.wav,angry
3036,data/training\Actor_25\25_01_01_01_jail_angry.wav,angry
3037,data/training\Actor_25\25_01_01_01_jar_angry.wav,angry
3038,data/training\Actor_25\25_01_01_01_join_angry.wav,angry
3039,data/training\Actor_25\25_01_01_01_judge_angry.wav,angry
3040,data/training\Actor_25\25_01_01_01_jug_angry.wav,angry
3041,data/training\Actor_25\25_01_01_01_juice_angry.wav,angry
3042,data/training\Actor_25\25_01_01_01_keen_angry.wav,angry
3043,data/training\Actor_25\25_01_01_01_keep_angry.wav,angry
3044,data/training\Actor_25\25_01_01_01_keg_angry.wav,angry
3045,data/training\Actor_25\25_01_01_01_kick_angry.wav,angry
3046,data/training\Actor_25\25_01_01_01_kill_angry.wav,angry
3047,data/training\Actor_25\25_01_01_01_king_angry.wav,angry
3048,data/training\Actor_25\25_01_01_01_kite_angry.wav,angry
3049,data/training\Actor_25\25_01_01_01_knock_angry.wav,angry
3050,data/training\Actor_25\25_01_01_01_late_angry.wav,angry
3051,data/training\Actor_25\25_01_01_01_laud_angry.wav,angry
3052,data/training\Actor_25\25_01_01_01_lean_angry.wav,angry
3053,data/training\Actor_25\25_01_01_01_learn_angry.wav,angry
3054,data/training\Actor_25\25_01_01_01_lease_angry.wav,angry
3055,data/training\Actor_25\25_01_01_01_lid_angry.wav,angry
3056,data/training\Actor_25\25_01_01_01_life_angry.wav,angry
3057,data/training\Actor_25\25_01_01_01_limb_angry.wav,angry
3058,data/training\Actor_25\25_01_01_01_live_angry.wav,angry
3059,data/training\Actor_25\25_01_01_01_loaf_angry.wav,angry
3060,data/training\Actor_25\25_01_01_01_long_angry.wav,angry
3061,data/training\Actor_25\25_01_01_01_lore_angry.wav,angry
3062,data/training\Actor_25\25_01_01_01_lose_angry.wav,angry
3063,data/training\Actor_25\25_01_01_01_lot_angry.wav,angry
3064,data/training\Actor_25\25_01_01_01_love_angry.wav,angry
3065,data/training\Actor_25\25_01_01_01_luck_angry.wav,angry
3066,data/training\Actor_25\25_01_01_01_make_angry.wav,angry
3067,data/training\Actor_25\25_01_01_01_match_angry.wav,angry
3068,data/training\Actor_25\25_01_01_01_merge_angry.wav,angry
3069,data/training\Actor_25\25_01_01_01_mess_angry.wav,angry
3070,data/training\Actor_25\25_01_01_01_met_angry.wav,angry
3071,data/training\Actor_25\25_01_01_01_mill_angry.wav,angry
3072,data/training\Actor_25\25_01_01_01_mob_angry.wav,angry
3073,data/training\Actor_25\25_01_01_01_mode_angry.wav,angry
3074,data/training\Actor_25\25_01_01_01_mood_angry.wav,angry
3075,data/training\Actor_25\25_01_01_01_moon_angry.wav,angry
3076,data/training\Actor_25\25_01_01_01_mop_angry.wav,angry
3077,data/training\Actor_25\25_01_01_01_mouse_angry.wav,angry
3078,data/training\Actor_25\25_01_01_01_nag_angry.wav,angry
3079,data/training\Actor_25\25_01_01_01_name_angry.wav,angry
3080,data/training\Actor_25\25_01_01_01_near_angry.wav,angry
3081,data/training\Actor_25\25_01_01_01_neat_angry.wav,angry
3082,data/training\Actor_25\25_01_01_01_nice_angry.wav,angry
3083,data/training\Actor_25\25_01_01_01_note_angry.wav,angry
3084,data/training\Actor_25\25_01_01_01_numb_angry.wav,angry
3085,data/training\Actor_25\25_01_01_01_pad_angry.wav,angry
3086,data/training\Actor_25\25_01_01_01_page_angry.wav,angry
3087,data/training\Actor_25\25_01_01_01_pain_angry.wav,angry
3088,data/training\Actor_25\25_01_01_01_pass_angry.wav,angry
3089,data/training\Actor_25\25_01_01_01_pearl_angry.wav,angry
3090,data/training\Actor_25\25_01_01_01_peg_angry.wav,angry
3091,data/training\Actor_25\25_01_01_01_perch_angry.wav,angry
3092,data/training\Actor_25\25_01_01_01_phone_angry.wav,angry
3093,data/training\Actor_25\25_01_01_01_pick_angry.wav,angry
3094,data/training\Actor_25\25_01_01_01_pike_angry.wav,angry
3095,data/training\Actor_25\25_01_01_01_pole_angry.wav,angry
3096,data/training\Actor_25\25_01_01_01_pool_angry.wav,angry
3097,data/training\Actor_25\25_01_01_01_puff_angry.wav,angry
3098,data/training\Actor_25\25_01_01_01_rag_angry.wav,angry
3099,data/training\Actor_25\25_01_01_01_red_angry.wav,angry
3100,data/training\Actor_25\25_01_01_01_ring_angry.wav,angry
3101,data/training\Actor_25\25_01_01_01_ripe_angry.wav,angry
3102,data/training\Actor_25\25_01_01_01_road_angry.wav,angry
3103,data/training\Actor_25\25_01_01_01_room_angry.wav,angry
3104,data/training\Actor_25\25_01_01_01_rose_angry.wav,angry
3105,data/training\Actor_25\25_01_01_01_rot_angry.wav,angry
3106,data/training\Actor_25\25_01_01_01_rough_angry.wav,angry
3107,data/training\Actor_25\25_01_01_01_rush_angry.wav,angry
3108,data/training\Actor_25\25_01_01_01_said_angry.wav,angry
3109,data/training\Actor_25\25_01_01_01_sail_angry.wav,angry
3110,data/training\Actor_25\25_01_01_01_search_angry.wav,angry
3111,data/training\Actor_25\25_01_01_01_seize_angry.wav,angry
3112,data/training\Actor_25\25_01_01_01_sell_angry.wav,angry
3113,data/training\Actor_25\25_01_01_01_shack_angry.wav,angry
3114,data/training\Actor_25\25_01_01_01_shall_angry.wav,angry
3115,data/training\Actor_25\25_01_01_01_shawl_angry.wav,angry
3116,data/training\Actor_25\25_01_01_01_sheep_angry.wav,angry
3117,data/training\Actor_25\25_01_01_01_shirt_angry.wav,angry
3118,data/training\Actor_25\25_01_01_01_should_angry.wav,angry
3119,data/training\Actor_25\25_01_01_01_shout_angry.wav,angry
3120,data/training\Actor_25\25_01_01_01_size_angry.wav,angry
3121,data/training\Actor_25\25_01_01_01_soap_angry.wav,angry
3122,data/training\Actor_25\25_01_01_01_soup_angry.wav,angry
3123,data/training\Actor_25\25_01_01_01_sour_angry.wav,angry
3124,data/training\Actor_25\25_01_01_01_south_angry.wav,angry
3125,data/training\Actor_25\25_01_01_01_sub_angry.wav,angry
3126,data/training\Actor_25\25_01_01_01_such_angry.wav,angry
3127,data/training\Actor_25\25_01_01_01_sure_angry.wav,angry
3128,data/training\Actor_25\25_01_01_01_take_angry.wav,angry
3129,data/training\Actor_25\25_01_01_01_talk_angry.wav,angry
3130,data/training\Actor_25\25_01_01_01_tape_angry.wav,angry
3131,data/training\Actor_25\25_01_01_01_team_angry.wav,angry
3132,data/training\Actor_25\25_01_01_01_tell_angry.wav,angry
3133,data/training\Actor_25\25_01_01_01_thin_angry.wav,angry
3134,data/training\Actor_25\25_01_01_01_third_angry.wav,angry
3135,data/training\Actor_25\25_01_01_01_thought_angry.wav,angry
3136,data/training\Actor_25\25_01_01_01_thumb_angry.wav,angry
3137,data/training\Actor_25\25_01_01_01_time_angry.wav,angry
3138,data/training\Actor_25\25_01_01_01_tip_angry.wav,angry
3139,data/training\Actor_25\25_01_01_01_tire_angry.wav,angry
3140,data/training\Actor_25\25_01_01_01_ton_angry.wav,angry
3141,data/training\Actor_25\25_01_01_01_tool_angry.wav,angry
3142,data/training\Actor_25\25_01_01_01_tough_angry.wav,angry
3143,data/training\Actor_25\25_01_01_01_turn_angry.wav,angry
3144,data/training\Actor_25\25_01_01_01_vine_angry.wav,angry
3145,data/training\Actor_25\25_01_01_01_voice_angry.wav,angry
3146,data/training\Actor_25\25_01_01_01_void_angry.wav,angry
3147,data/training\Actor_25\25_01_01_01_vote_angry.wav,angry
3148,data/training\Actor_25\25_01_01_01_wag_angry.wav,angry
3149,data/training\Actor_25\25_01_01_01_walk_angry.wav,angry
3150,data/training\Actor_25\25_01_01_01_wash_angry.wav,angry
3151,data/training\Actor_25\25_01_01_01_week_angry.wav,angry
3152,data/training\Actor_25\25_01_01_01_wheat_angry.wav,angry
3153,data/training\Actor_25\25_01_01_01_when_angry.wav,angry
3154,data/training\Actor_25\25_01_01_01_which_angry.wav,angry
3155,data/training\Actor_25\25_01_01_01_whip_angry.wav,angry
3156,data/training\Actor_25\25_01_01_01_white_angry.wav,angry
3157,data/training\Actor_25\25_01_01_01_wife_angry.wav,angry
3158,data/training\Actor_25\25_01_01_01_wire_angry.wav,angry
3159,data/training\Actor_25\25_01_01_01_witch_angry.wav,angry
3160,data/training\Actor_25\25_01_01_01_yearn_angry.wav,angry
3161,data/training\Actor_25\25_01_01_01_yes_angry.wav,angry
3162,data/training\Actor_25\25_01_01_01_young_angry.wav,angry
3163,data/training\Actor_25\25_01_01_01_youth_angry.wav,angry
3164,data/training\Actor_26\26_01_01_01_back_angry.wav,angry
3165,data/training\Actor_26\26_01_01_01_bar_angry.wav,angry
3166,data/training\Actor_26\26_01_01_01_base_angry.wav,angry
3167,data/training\Actor_26\26_01_01_01_bath_angry.wav,angry
3168,data/training\Actor_26\26_01_01_01_bean_angry.wav,angry
3169,data/training\Actor_26\26_01_01_01_beg_angry.wav,angry
3170,data/training\Actor_26\26_01_01_01_bite_angry.wav,angry
3171,data/training\Actor_26\26_01_01_01_boat_angry.wav,angry
3172,data/training\Actor_26\26_01_01_01_bone_angry.wav,angry
3173,data/training\Actor_26\26_01_01_01_book_angry.wav,angry
3174,data/training\Actor_26\26_01_01_01_bought_angry.wav,angry
3175,data/training\Actor_26\26_01_01_01_burn_angry.wav,angry
3176,data/training\Actor_26\26_01_01_01_chalk_angry.wav,angry
3177,data/training\Actor_26\26_01_01_01_chat_angry.wav,angry
3178,data/training\Actor_26\26_01_01_01_check_angry.wav,angry
3179,data/training\Actor_26\26_01_01_01_cheek_angry.wav,angry
3180,data/training\Actor_26\26_01_01_01_chief_angry.wav,angry
3181,data/training\Actor_26\26_01_01_01_choice_angry.wav,angry
3182,data/training\Actor_26\26_01_01_01_cool_angry.wav,angry
3183,data/training\Actor_26\26_01_01_01_dab_angry.wav,angry
3184,data/training\Actor_26\26_01_01_01_date_angry.wav,angry
3185,data/training\Actor_26\26_01_01_01_dead_angry.wav,angry
3186,data/training\Actor_26\26_01_01_01_death_angry.wav,angry
3187,data/training\Actor_26\26_01_01_01_deep_angry.wav,angry
3188,data/training\Actor_26\26_01_01_01_dime_angry.wav,angry
3189,data/training\Actor_26\26_01_01_01_dip_angry.wav,angry
3190,data/training\Actor_26\26_01_01_01_ditch_angry.wav,angry
3191,data/training\Actor_26\26_01_01_01_dodge_angry.wav,angry
3192,data/training\Actor_26\26_01_01_01_dog_angry.wav,angry
3193,data/training\Actor_26\26_01_01_01_doll_angry.wav,angry
3194,data/training\Actor_26\26_01_01_01_door_angry.wav,angry
3195,data/training\Actor_26\26_01_01_01_fail_angry.wav,angry
3196,data/training\Actor_26\26_01_01_01_fall_angry.wav,angry
3197,data/training\Actor_26\26_01_01_01_far_angry.wav,angry
3198,data/training\Actor_26\26_01_01_01_fat_angry.wav,angry
3199,data/training\Actor_26\26_01_01_01_fit_angry.wav,angry
3200,data/training\Actor_26\26_01_01_01_five_angry.wav,angry
3201,data/training\Actor_26\26_01_01_01_food_angry.wav,angry
3202,data/training\Actor_26\26_01_01_01_gap_angry.wav,angry
3203,data/training\Actor_26\26_01_01_01_gas_angry.wav,angry
3204,data/training\Actor_26\26_01_01_01_gaze_angry.wav,angry
3205,data/training\Actor_26\26_01_01_01_germ_angry.wav,angry
3206,data/training\Actor_26\26_01_01_01_get_angry.wav,angry
3207,data/training\Actor_26\26_01_01_01_gin_angry.wav,angry
3208,data/training\Actor_26\26_01_01_01_goal_angry.wav,angry
3209,data/training\Actor_26\26_01_01_01_good_angry.wav,angry
3210,data/training\Actor_26\26_01_01_01_goose_angry.wav,angry
3211,data/training\Actor_26\26_01_01_01_gun_angry.wav,angry
3212,data/training\Actor_26\26_01_01_01_half_angry.wav,angry
3213,data/training\Actor_26\26_01_01_01_hall_angry.wav,angry
3214,data/training\Actor_26\26_01_01_01_hash_angry.wav,angry
3215,data/training\Actor_26\26_01_01_01_hate_angry.wav,angry
3216,data/training\Actor_26\26_01_01_01_have_angry.wav,angry
3217,data/training\Actor_26\26_01_01_01_haze_angry.wav,angry
3218,data/training\Actor_26\26_01_01_01_hire_angry.wav,angry
3219,data/training\Actor_26\26_01_01_01_hit_angry.wav,angry
3220,data/training\Actor_26\26_01_01_01_hole_angry.wav,angry
3221,data/training\Actor_26\26_01_01_01_home_angry.wav,angry
3222,data/training\Actor_26\26_01_01_01_hurl_angry.wav,angry
3223,data/training\Actor_26\26_01_01_01_hush_angry.wav,angry
3224,data/training\Actor_26\26_01_01_01_jail_angry.wav,angry
3225,data/training\Actor_26\26_01_01_01_jar_angry.wav,angry
3226,data/training\Actor_26\26_01_01_01_join_angry.wav,angry
3227,data/training\Actor_26\26_01_01_01_judge_angry.wav,angry
3228,data/training\Actor_26\26_01_01_01_jug_angry.wav,angry
3229,data/training\Actor_26\26_01_01_01_juice_angry.wav,angry
3230,data/training\Actor_26\26_01_01_01_keen_angry.wav,angry
3231,data/training\Actor_26\26_01_01_01_keep_angry.wav,angry
3232,data/training\Actor_26\26_01_01_01_keg_angry.wav,angry
3233,data/training\Actor_26\26_01_01_01_kick_angry.wav,angry
3234,data/training\Actor_26\26_01_01_01_kill_angry.wav,angry
3235,data/training\Actor_26\26_01_01_01_king_angry.wav,angry
3236,data/training\Actor_26\26_01_01_01_kite_angry.wav,angry
3237,data/training\Actor_26\26_01_01_01_knock_angry.wav,angry
3238,data/training\Actor_26\26_01_01_01_late_angry.wav,angry
3239,data/training\Actor_26\26_01_01_01_laud_angry.wav,angry
3240,data/training\Actor_26\26_01_01_01_lean_angry.wav,angry
3241,data/training\Actor_26\26_01_01_01_learn_angry.wav,angry
3242,data/training\Actor_26\26_01_01_01_lease_angry.wav,angry
3243,data/training\Actor_26\26_01_01_01_lid_angry.wav,angry
3244,data/training\Actor_26\26_01_01_01_life_angry.wav,angry
3245,data/training\Actor_26\26_01_01_01_limb_angry.wav,angry
3246,data/training\Actor_26\26_01_01_01_live_angry.wav,angry
3247,data/training\Actor_26\26_01_01_01_loaf_angry.wav,angry
3248,data/training\Actor_26\26_01_01_01_long_angry.wav,angry
3249,data/training\Actor_26\26_01_01_01_lore_angry.wav,angry
3250,data/training\Actor_26\26_01_01_01_lose_angry.wav,angry
3251,data/training\Actor_26\26_01_01_01_lot_angry.wav,angry
3252,data/training\Actor_26\26_01_01_01_love_angry.wav,angry
3253,data/training\Actor_26\26_01_01_01_luck_angry.wav,angry
3254,data/training\Actor_26\26_01_01_01_make_angry.wav,angry
3255,data/training\Actor_26\26_01_01_01_match_angry.wav,angry
3256,data/training\Actor_26\26_01_01_01_merge_angry.wav,angry
3257,data/training\Actor_26\26_01_01_01_mess_angry.wav,angry
3258,data/training\Actor_26\26_01_01_01_met_angry.wav,angry
3259,data/training\Actor_26\26_01_01_01_mill_angry.wav,angry
3260,data/training\Actor_26\26_01_01_01_mob_angry.wav,angry
3261,data/training\Actor_26\26_01_01_01_mode_angry.wav,angry
3262,data/training\Actor_26\26_01_01_01_mood_angry.wav,angry
3263,data/training\Actor_26\26_01_01_01_moon_angry.wav,angry
3264,data/training\Actor_26\26_01_01_01_mop_angry.wav,angry
3265,data/training\Actor_26\26_01_01_01_mouse_angry.wav,angry
3266,data/training\Actor_26\26_01_01_01_nag_angry.wav,angry
3267,data/training\Actor_26\26_01_01_01_name_angry.wav,angry
3268,data/training\Actor_26\26_01_01_01_near_angry.wav,angry
3269,data/training\Actor_26\26_01_01_01_neat_angry.wav,angry
3270,data/training\Actor_26\26_01_01_01_nice_angry.wav,angry
3271,data/training\Actor_26\26_01_01_01_note_angry.wav,angry
3272,data/training\Actor_26\26_01_01_01_numb_angry.wav,angry
3273,data/training\Actor_26\26_01_01_01_pad_angry.wav,angry
3274,data/training\Actor_26\26_01_01_01_page_angry.wav,angry
3275,data/training\Actor_26\26_01_01_01_pain_angry.wav,angry
3276,data/training\Actor_26\26_01_01_01_pass_angry.wav,angry
